longitude,latitude
-118.04,33.72
-121.43,38.57
-118.31,33.82
-121.93,37.32
-121.46,38.7
-117.82,33.89
-117.88,33.6
-118.05,33.79
-122.75,39.01
-118.03,34.08
-117.95,33.75
-121.45,38.62
-120.22,38.05
-119.72,34.43
-121.83,37.37
-117.06,32.99
-117.04,32.68
-122.24,37.49
-122.53,37.86
-122.04,37.37
-118.35,33.91
-121.31,38.72
-119.09,35.33
-118.14,34.02
-118.21,33.96
-117.68,34.01
-120.98,37.65
-118.32,34.0
-117.71,33.57
-122.02,37.55
-119.81,36.76
-122.36,37.95
-122.56,38.01
-121.63,38.04
-121.85,37.36
-120.84,37.07
-122.25,37.83
-117.7,34.0
-117.45,34.07
-121.06,40.23
-119.67,36.35
-118.42,34.12
-122.13,37.42
-118.1,33.85
-118.09,33.96
-119.21,34.26
-122.41,37.8
-122.44,37.77
-118.86,34.21
-121.5,38.55
-118.26,33.99
-118.19,34.03
-124.17,40.75
-118.01,33.79
-118.71,34.29
-121.95,37.31
-122.27,37.85
-121.67,36.68
-121.01,37.74
-122.32,37.56
-118.41,34.04
-118.03,34.13
-118.46,34.03
-120.43,34.95
-121.37,38.66
-121.52,39.48
-121.13,38.37
-116.94,32.8
-122.38,37.91
-120.93,39.17
-122.45,37.72
-122.01,36.99
-121.51,38.55
-122.17,37.88
-122.71,37.88
-121.77,36.93
-117.97,33.66
-118.36,34.19
-122.13,37.44
-119.55,36.51
-120.6,37.37
-122.42,37.77
-117.96,33.67
-117.31,33.16
-117.74,33.85
-118.38,33.88
-118.08,34.12
-119.24,34.27
-118.35,34.05
-119.63,36.6
-118.35,33.9
-118.18,33.83
-121.64,37.85
-118.31,33.99
-122.26,38.11
-120.11,34.62
-118.19,35.05
-118.2,33.93
-122.17,37.7
-122.28,37.84
-122.48,37.71
-118.13,34.17
-122.31,37.55
-122.06,37.96
-118.48,34.04
-121.81,37.97
-118.42,34.09
-119.34,36.32
-119.73,36.76
-117.98,33.94
-118.34,33.93
-122.18,37.75
-121.76,38.57
-118.02,34.14
-117.94,34.08
-118.48,34.42
-120.55,38.43
-117.5,33.87
-121.26,37.95
-122.46,37.51
-118.7,34.53
-119.75,36.8
-118.23,34.07
-121.43,37.73
-117.9,33.65
-122.15,37.47
-117.32,34.06
-122.07,37.66
-122.32,38.0
-120.94,37.65
-117.05,34.03
-117.19,33.34
-118.11,33.84
-117.53,34.06
-122.32,37.91
-118.13,34.7
-118.97,35.36
-118.06,34.11
-118.24,34.12
-118.32,34.09
-117.78,33.89
-122.32,37.52
-118.04,34.06
-122.05,37.68
-122.51,37.76
-117.72,34.05
-122.46,37.63
-120.55,37.32
-117.27,34.08
-117.97,33.82
-120.66,39.72
-118.03,34.1
-118.03,33.97
-117.93,33.8
-118.37,33.92
-122.04,36.98
-118.13,33.97
-122.04,37.67
-118.22,33.98
-118.27,34.15
-122.19,37.71
-120.38,36.76
-121.06,37.42
-122.34,37.94
-118.25,34.05
-121.81,37.32
-118.33,34.02
-122.23,38.1
-118.02,34.17
-118.18,34.03
-120.06,37.02
-119.17,34.2
-121.68,36.72
-117.65,34.08
-118.1,33.96
-122.11,37.66
-117.05,32.69
-121.91,37.33
-119.16,34.23
-121.84,37.4
-116.48,33.8
-117.96,33.81
-118.61,34.17
-121.23,37.82
-119.02,35.34
-118.11,34.15
-118.26,34.14
-118.06,33.81
-118.1,33.94
-118.36,34.09
-117.05,32.76
-117.1,32.64
-122.28,38.31
-117.86,33.67
-122.23,37.75
-122.22,37.79
-118.24,33.95
-118.21,33.93
-117.9,33.74
-117.92,34.1
-118.29,33.84
-122.09,41.32
-124.21,40.75
-120.83,39.27
-122.04,37.37
-121.79,38.0
-122.3,38.3
-121.85,39.74
-122.21,37.78
-118.09,33.92
-122.16,39.78
-123.2,39.16
-120.76,37.73
-118.46,34.31
-120.41,34.88
-120.87,37.6
-118.42,34.01
-117.04,32.76
-122.03,37.3
-121.34,37.96
-117.04,32.71
-120.9,39.95
-118.33,34.19
-118.99,35.36
-118.32,33.81
-118.25,34.06
-117.16,34.26
-121.99,37.35
-122.7,38.03
-121.32,37.98
-118.15,34.13
-121.83,39.1
-119.71,34.41
-121.43,38.53
-117.27,33.21
-119.8,36.72
-119.73,36.83
-121.15,38.68
-121.7,36.55
-120.85,37.77
-119.72,34.43
-121.96,37.24
-118.29,34.18
-118.3,33.88
-118.27,33.96
-118.37,33.79
-121.85,39.74
-121.28,38.71
-117.4,34.11
-122.41,37.8
-118.03,34.16
-121.95,36.61
-117.23,33.79
-120.06,36.97
-120.41,36.77
-122.89,39.42
-121.28,38.7
-119.7,34.41
-118.31,34.05
-117.11,32.75
-118.06,34.01
-119.47,35.4
-122.44,37.75
-121.94,37.73
-117.77,33.53
-117.3,33.23
-118.36,33.86
-117.08,32.82
-121.87,37.38
-121.0,37.66
-117.96,33.69
-119.83,36.79
-116.91,34.0
-119.09,36.21
-118.02,33.75
-123.79,39.5
-118.25,34.15
-120.97,37.69
-122.83,38.4
-120.88,38.16
-117.43,33.93
-118.14,33.78
-117.14,32.71
-120.94,37.59
-118.43,35.12
-118.39,34.02
-117.24,33.85
-118.41,34.02
-122.27,38.0
-118.28,34.76
-118.03,33.81
-122.02,37.6
-118.26,34.24
-118.24,34.14
-118.2,33.87
-118.98,35.38
-121.59,39.14
-117.33,34.03
-118.28,34.12
-122.34,37.53
-118.35,33.98
-124.1,40.9
-122.41,37.74
-120.46,34.65
-122.53,37.93
-120.23,37.86
-118.3,34.16
-122.03,37.86
-118.43,34.06
-118.47,34.01
-118.61,34.21
-122.08,37.89
-117.04,32.7
-117.4,33.97
-120.8,38.31
-121.39,38.63
-119.11,36.29
-120.68,35.14
-118.09,34.09
-123.21,39.18
-118.44,34.5
-118.32,33.98
-119.78,36.74
-122.02,36.96
-122.52,37.97
-117.07,33.12
-120.45,34.96
-117.77,33.76
-120.94,37.68
-119.1,36.42
-118.25,33.98
-118.27,33.91
-117.8,33.85
-122.29,37.81
-121.31,38.64
-117.65,34.06
-117.62,33.43
-122.02,37.99
-118.46,34.21
-122.13,37.4
-117.9,33.88
-122.2,38.1
-118.91,36.79
-118.16,33.97
-118.25,33.88
-121.06,39.04
-118.44,34.26
-117.05,32.77
-117.31,34.14
-117.24,32.83
-122.03,37.35
-116.99,32.78
-121.43,37.75
-118.44,34.01
-123.04,38.49
-121.63,39.16
-121.79,37.3
-117.23,32.75
-119.64,36.85
-118.43,33.99
-119.03,35.35
-118.33,34.21
-118.37,33.87
-118.21,34.64
-118.32,33.73
-121.85,36.6
-117.09,32.73
-117.04,32.62
-119.05,34.13
-117.27,32.82
-118.39,34.05
-117.01,32.71
-118.21,34.04
-118.33,34.18
-122.16,37.7
-119.71,36.79
-122.24,37.76
-117.16,34.06
-118.37,33.82
-122.0,37.08
-121.6,39.68
-118.01,33.93
-117.41,34.58
-118.37,33.87
-122.14,37.47
-122.13,37.7
-121.74,36.49
-121.56,39.08
-121.88,38.03
-117.9,33.64
-117.63,34.02
-118.14,34.69
-117.95,33.7
-122.32,37.93
-117.26,32.95
-122.06,37.35
-119.33,36.32
-118.26,34.02
-118.51,34.18
-117.98,33.71
-117.93,33.73
-118.22,34.11
-121.3,37.94
-118.29,34.16
-118.18,34.06
-122.35,37.91
-117.94,33.93
-117.05,33.11
-117.86,33.78
-117.53,33.94
-117.93,33.64
-117.64,34.11
-124.02,40.72
-118.17,34.02
-122.46,37.77
-122.24,38.11
-121.32,38.59
-119.71,34.36
-122.82,38.38
-122.02,36.97
-122.16,37.74
-121.47,38.48
-121.63,36.71
-122.71,38.43
-117.08,33.14
-118.1,33.82
-116.96,32.8
-118.4,34.06
-118.38,34.09
-118.16,33.88
-120.37,37.98
-117.24,33.05
-116.9,33.98
-117.02,32.72
-118.2,34.13
-122.15,37.74
-118.14,34.09
-122.49,38.32
-118.15,34.11
-122.42,37.76
-121.98,37.27
-118.38,33.89
-118.24,34.15
-120.84,37.51
-117.98,34.13
-117.21,32.81
-117.83,33.83
-122.21,37.78
-118.43,34.25
-122.21,37.47
-117.07,32.71
-121.79,38.01
-122.26,37.83
-124.14,40.78
-122.47,37.78
-118.2,34.12
-121.04,37.65
-122.14,37.44
-121.99,37.81
-118.19,33.84
-117.99,34.04
-117.28,34.41
-122.12,37.68
-117.09,32.74
-116.98,32.77
-117.58,34.1
-116.43,34.1
-122.94,38.5
-117.31,34.11
-117.22,32.83
-117.71,33.54
-118.2,34.12
-116.51,34.45
-117.25,32.74
-117.24,32.8
-116.96,32.86
-118.04,33.93
-122.43,37.61
-118.21,33.83
-117.27,33.02
-120.97,37.63
-122.37,37.56
-116.97,32.79
-120.94,37.7
-117.89,33.94
-121.75,36.92
-117.88,33.76
-124.17,40.8
-118.28,33.97
-122.94,39.1
-121.56,38.26
-118.99,35.3
-118.13,33.85
-121.82,37.34
-117.94,33.87
-118.33,34.08
-117.89,34.13
-121.48,38.57
-117.24,33.37
-118.59,34.22
-118.18,33.97
-123.22,40.54
-123.1,39.36
-118.15,33.96
-117.91,33.82
-119.74,36.71
-118.37,33.89
-117.94,33.93
-118.35,34.52
-121.89,38.01
-121.31,38.0
-118.28,33.95
-122.07,37.39
-122.27,37.86
-118.1,34.09
-120.6,37.35
-122.19,37.48
-121.24,38.67
-121.96,38.36
-122.14,37.74
-117.41,33.97
-117.65,34.1
-122.55,37.9
-117.79,33.7
-121.46,38.55
-118.31,33.94
-122.24,40.16
-118.3,33.75
-117.26,34.16
-118.3,33.95
-120.67,37.97
-117.29,34.12
-118.16,34.15
-121.97,39.79
-118.37,34.06
-117.44,34.09
-118.38,33.95
-117.92,33.91
-122.59,38.56
-122.2,37.35
-118.21,34.56
-121.44,38.65
-121.3,38.51
-119.86,36.81
-117.32,34.07
-117.87,35.73
-118.27,34.14
-117.78,33.81
-117.39,33.96
-116.31,33.67
-117.08,32.75
-122.28,38.34
-118.32,34.2
-121.61,36.69
-117.35,33.21
-118.12,33.91
-119.78,38.69
-117.66,34.09
-122.33,37.57
-117.7,33.57
-118.46,34.25
-122.35,37.56
-117.99,33.67
-117.94,33.89
-119.64,37.61
-118.02,34.06
-118.42,34.28
-122.49,37.86
-122.07,37.67
-118.32,33.87
-117.92,33.94
-119.76,36.73
-119.62,37.33
-122.18,37.68
-120.86,37.77
-121.29,38.76
-119.7,34.4
-117.21,32.84
-121.19,37.81
-117.12,32.96
-118.43,34.3
-122.23,37.82
-122.45,37.73
-117.15,32.92
-122.4,37.76
-118.27,34.1
-117.09,32.99
-118.19,34.1
-119.1,35.79
-117.71,33.6
-121.54,39.47
-119.66,36.33
-117.86,33.9
-116.97,32.56
-118.31,33.97
-118.14,33.97
-117.14,32.7
-122.24,38.01
-118.03,33.98
-118.16,33.78
-122.01,37.38
-117.14,32.71
-118.47,34.27
-117.85,33.9
-122.36,37.93
-122.12,37.82
-122.87,38.48
-117.27,34.12
-121.28,37.94
-121.91,36.42
-118.56,34.19
-118.36,34.16
-119.69,36.83
-121.07,39.22
-119.95,36.96
-121.46,38.55
-117.25,32.99
-121.29,37.92
-118.05,34.06
-117.94,33.62
-122.28,37.8
-122.3,37.88
-121.64,36.72
-122.16,37.76
-122.43,37.73
-117.93,34.57
-117.17,34.51
-117.65,33.6
-121.16,38.16
-118.26,34.01
-118.38,34.09
-122.02,38.38
-120.97,37.68
-121.62,39.5
-117.07,32.59
-121.92,36.61
-119.03,36.08
-121.38,36.85
-117.76,34.1
-120.68,35.26
-121.61,39.14
-118.19,33.92
-117.19,32.86
-118.09,34.07
-121.97,37.01
-118.15,34.67
-117.35,33.97
-117.93,33.85
-117.21,32.75
-119.69,34.38
-118.36,34.09
-118.09,34.1
-122.44,37.78
-118.98,35.4
-118.4,34.2
-121.93,37.71
-121.76,37.29
-116.56,33.83
-120.69,35.52
-122.94,38.49
-117.91,33.89
-119.21,36.3
-118.2,34.19
-117.1,32.58
-122.27,38.31
-118.42,34.16
-122.42,37.8
-122.42,37.66
-117.68,33.59
-118.36,33.88
-122.47,37.75
-121.84,37.29
-122.24,38.15
-116.96,33.75
-118.37,34.1
-116.72,33.56
-117.05,32.72
-118.47,34.42
-122.0,38.73
-118.44,34.15
-120.43,34.9
-122.43,37.75
-121.66,36.37
-117.64,34.05
-122.24,37.75
-122.4,40.58
-117.81,34.1
-122.08,37.64
-117.96,34.04
-121.83,37.32
-117.26,32.85
-122.3,40.45
-122.94,38.64
-119.04,35.41
-117.91,33.65
-121.42,38.6
-120.76,38.73
-122.29,38.3
-121.95,37.35
-117.67,34.03
-122.47,37.68
-118.39,34.16
-117.21,32.81
-118.09,33.83
-118.49,34.25
-121.61,39.77
-119.71,36.81
-117.95,33.74
-117.13,32.71
-118.36,33.87
-117.13,32.74
-121.24,38.72
-117.77,33.84
-118.97,35.38
-118.29,33.73
-123.83,41.88
-117.73,34.06
-118.03,34.16
-115.54,32.97
-117.94,33.68
-118.26,34.01
-122.47,37.72
-120.75,37.69
-118.85,35.2
-117.19,33.18
-117.92,33.61
-122.18,37.88
-118.22,33.8
-117.24,34.04
-118.13,34.01
-118.1,34.17
-118.54,34.22
-118.18,33.98
-117.99,34.07
-116.15,33.69
-120.94,37.74
-117.94,33.86
-118.08,34.09
-118.38,34.15
-119.72,36.82
-121.22,37.79
-118.1,33.99
-118.26,34.05
-117.81,33.73
-122.3,40.58
-121.45,38.48
-121.27,37.96
-122.5,37.76
-121.47,38.51
-117.97,33.8
-121.33,38.0
-118.39,33.89
-117.22,34.07
-118.17,34.68
-122.21,37.78
-121.2,38.68
-122.84,38.98
-122.41,37.8
-117.29,34.15
-121.89,37.33
-118.41,34.32
-118.29,33.87
-119.8,36.71
-119.69,36.77
-122.03,37.83
-120.83,35.32
-122.06,37.58
-117.21,32.74
-118.24,33.91
-117.65,33.57
-120.99,37.64
-118.35,34.08
-118.44,34.24
-122.34,37.95
-121.25,38.69
-120.59,35.12
-122.45,37.69
-122.87,38.39
-121.77,36.91
-117.98,33.61
-118.38,34.05
-118.48,34.2
-120.19,37.53
-118.32,33.98
-117.95,33.93
-117.94,33.78
-117.7,33.47
-119.8,36.7
-119.32,36.19
-118.27,34.11
-121.43,37.74
-121.33,38.66
-117.03,34.87
-118.2,33.97
-122.15,37.76
-117.43,33.93
-120.66,35.46
-117.85,33.61
-117.09,32.79
-118.22,34.05
-120.84,38.63
-118.24,33.91
-122.04,36.97
-122.18,37.46
-122.43,37.78
-118.44,34.3
-118.03,33.95
-122.4,37.72
-117.94,33.64
-118.36,33.93
-118.24,34.05
-117.05,32.56
-118.37,33.87
-122.73,38.44
-119.81,36.79
-121.97,37.31
-118.36,33.86
-118.3,33.9
-121.01,37.25
-119.95,38.95
-119.13,36.13
-117.11,32.9
-122.52,38.7
-117.1,33.17
-117.77,34.07
-118.48,34.19
-118.97,34.18
-118.42,33.97
-119.78,36.73
-118.3,33.91
-118.52,34.2
-118.13,33.88
-117.46,33.95
-116.21,33.68
-120.8,35.33
-122.14,37.47
-118.98,35.38
-117.33,34.07
-120.08,36.97
-119.0,35.36
-118.11,34.15
-118.08,34.56
-117.17,32.63
-122.22,37.88
-118.13,34.02
-118.2,33.99
-118.49,34.05
-118.27,34.0
-118.09,33.91
-122.11,37.99
-122.44,37.79
-119.71,34.43
-117.88,34.14
-122.35,40.56
-121.04,39.0
-121.32,38.41
-122.41,37.73
-121.82,37.31
-116.23,33.72
-118.22,33.83
-119.81,36.77
-117.87,33.89
-121.89,37.35
-118.13,33.86
-117.78,33.78
-117.23,33.77
-122.42,37.8
-121.42,38.64
-117.68,35.65
-118.18,33.88
-118.24,34.16
-117.86,33.61
-120.27,37.11
-119.64,36.35
-122.96,40.77
-118.18,34.02
-117.72,33.62
-117.25,32.8
-117.2,32.84
-118.08,33.72
-120.71,38.85
-122.52,37.94
-121.28,37.97
-118.34,33.9
-121.09,38.03
-121.96,37.3
-118.4,34.07
-121.78,37.34
-118.3,34.0
-118.44,34.18
-122.47,37.78
-121.71,38.56
-118.4,33.96
-121.24,37.96
-120.25,38.55
-119.33,36.32
-122.45,37.9
-118.46,34.23
-118.17,33.78
-121.29,38.68
-120.85,37.49
-118.5,34.16
-122.32,37.99
-118.27,33.99
-122.08,37.72
-120.91,38.11
-122.23,37.79
-118.2,33.92
-116.67,32.97
-119.08,37.78
-118.31,33.74
-117.23,32.8
-117.2,34.04
-118.44,34.0
-117.93,33.75
-121.53,39.19
-123.32,40.43
-122.45,37.77
-121.99,37.26
-121.65,36.69
-118.24,34.16
-121.89,36.59
-118.39,33.92
-118.22,34.1
-119.82,36.84
-116.76,33.46
-121.96,38.02
-117.96,33.79
-117.26,32.98
-119.12,36.19
-118.78,34.05
-117.74,33.61
-118.31,33.96
-118.34,34.03
-124.17,40.8
-117.38,33.89
-117.09,33.03
-116.26,33.72
-117.24,33.18
-122.13,37.67
-118.27,34.12
-122.36,37.57
-119.17,34.17
-119.67,36.57
-118.38,33.88
-117.27,33.04
-118.15,34.21
-118.25,33.95
-117.24,33.17
-119.2,36.28
-121.65,36.66
-117.87,34.12
-122.47,37.74
-121.59,39.74
-118.47,34.05
-118.01,34.15
-118.15,34.03
-117.98,34.04
-121.06,37.66
-117.06,33.01
-117.17,32.69
-122.22,37.79
-118.09,33.81
-117.8,33.75
-122.01,37.92
-118.37,34.09
-121.61,36.67
-122.45,37.66
-117.11,32.69
-122.41,37.8
-117.48,33.89
-118.29,34.06
-118.15,34.15
-114.49,33.97
-122.26,38.33
-117.12,33.15
-117.96,33.75
-118.51,34.24
-121.85,37.28
-122.47,37.71
-121.63,37.1
-122.29,37.76
-119.19,34.46
-118.28,34.11
-117.58,33.87
-117.06,32.79
-118.14,33.86
-118.0,33.76
-118.45,34.29
-119.78,36.85
-121.32,38.13
-117.96,33.83
-117.24,33.93
-122.38,40.09
-122.06,36.98
-120.83,37.58
-121.51,38.51
-122.07,37.34
-118.22,34.52
-117.43,34.01
-122.41,37.81
-117.83,33.8
-118.32,33.97
-120.87,38.71
-121.8,38.67
-119.03,35.41
-121.92,36.61
-117.3,34.14
-117.05,33.13
-117.93,33.87
-122.48,38.32
-120.88,38.45
-121.28,38.74
-116.94,32.83
-118.42,34.02
-115.58,32.81
-117.71,34.03
-118.3,33.73
-118.34,34.19
-117.6,34.11
-117.91,33.61
-118.17,34.02
-118.18,33.85
-117.79,33.71
-121.96,37.27
-122.44,37.71
-118.42,34.0
-118.2,33.94
-121.08,38.67
-122.42,37.76
-122.91,39.03
-121.91,37.44
-122.42,37.79
-119.69,36.79
-120.48,37.29
-117.93,34.12
-120.86,35.4
-117.84,33.98
-119.48,35.17
-121.03,37.62
-118.26,34.23
-117.62,33.64
-121.45,39.26
-122.43,37.78
-116.92,32.81
-117.71,33.6
-122.61,41.74
-121.9,37.35
-118.15,33.85
-120.45,34.95
-120.37,36.15
-122.19,37.73
-122.68,38.76
-122.35,37.58
-117.79,34.07
-120.28,37.9
-118.32,33.94
-118.06,33.97
-118.49,34.27
-114.68,33.49
-117.35,33.19
-117.25,32.86
-118.22,33.9
-118.58,34.24
-122.41,37.75
-117.28,33.2
-123.21,39.07
-121.95,37.36
-118.11,34.19
-116.96,32.8
-117.8,33.89
-118.18,34.09
-118.45,37.7
-122.03,36.96
-121.28,37.91
-118.1,34.06
-117.51,34.41
-117.91,33.77
-122.41,37.66
-118.31,33.73
-121.81,37.27
-118.26,34.24
-118.36,34.07
-117.67,33.46
-117.9,33.7
-115.56,32.8
-118.35,34.05
-121.89,38.01
-118.07,33.88
-121.45,38.57
-118.41,34.02
-119.7,36.8
-122.27,37.85
-116.58,33.09
-121.63,39.13
-118.0,33.9
-122.15,37.41
-118.33,34.24
-118.17,34.18
-117.0,32.64
-118.15,34.04
-120.61,37.35
-119.71,36.82
-118.43,34.25
-117.32,34.09
-118.07,34.09
-119.0,35.4
-120.5,37.32
-122.23,37.45
-117.82,33.67
-117.05,32.68
-120.88,37.37
-118.17,34.12
-117.76,33.72
-122.25,37.83
-118.54,34.2
-118.14,33.86
-117.04,32.97
-119.33,36.19
-118.28,33.88
-121.4,38.47
-122.34,37.99
-118.11,34.01
-121.32,38.04
-118.24,33.88
-121.32,38.15
-118.56,34.23
-121.92,37.28
-122.07,37.89
-118.33,34.03
-119.83,36.78
-121.5,38.54
-120.13,39.06
-122.27,37.81
-117.72,34.1
-118.44,34.18
-121.51,39.97
-118.07,33.9
-118.16,33.77
-120.31,38.02
-119.71,36.8
-121.87,37.46
-122.52,37.95
-124.11,40.57
-122.11,37.41
-122.12,37.45
-117.36,33.98
-119.74,36.83
-118.46,34.01
-121.88,37.26
-119.53,34.4
-122.51,37.98
-121.26,38.11
-117.1,33.36
-122.16,37.76
-117.99,33.68
-118.3,33.88
-118.31,33.73
-119.34,37.12
-119.31,36.31
-119.44,36.61
-117.16,32.72
-118.52,34.04
-122.28,37.86
-117.21,32.96
-118.31,34.03
-120.1,39.37
-121.94,37.33
-116.36,33.78
-122.01,37.36
-121.87,37.23
-118.17,33.88
-122.48,38.51
-121.47,38.54
-117.13,32.7
-121.71,36.88
-118.19,34.09
-121.65,40.88
-117.89,34.09
-117.18,32.75
-116.36,33.88
-122.2,37.8
-117.13,32.79
-118.16,33.77
-117.98,33.71
-117.26,33.86
-117.3,33.17
-118.2,33.82
-117.04,32.77
-122.24,37.49
-117.91,34.06
-121.29,38.9
-122.12,37.67
-119.75,36.76
-121.87,37.99
-118.26,33.94
-117.77,33.7
-122.21,37.37
-116.96,32.85
-118.4,33.96
-122.69,38.34
-122.0,37.32
-117.87,33.88
-119.0,35.39
-119.57,36.7
-122.09,37.94
-118.29,34.65
-118.15,33.84
-122.47,37.7
-119.72,34.42
-121.93,37.24
-117.18,32.8
-118.32,33.79
-121.44,38.61
-117.99,33.69
-118.28,33.98
-115.5,32.67
-121.92,37.72
-117.91,33.93
-120.95,39.93
-117.82,33.84
-117.01,32.76
-119.19,34.21
-118.28,34.05
-121.92,37.45
-118.3,33.74
-120.44,34.87
-121.44,38.64
-118.41,33.88
-122.52,37.88
-118.21,34.12
-118.1,33.81
-121.82,36.54
-121.32,37.97
-120.42,34.87
-122.02,38.25
-118.27,34.01
-118.33,33.77
-120.22,36.49
-118.1,34.1
-117.75,33.83
-122.44,37.75
-120.32,37.91
-119.61,36.57
-118.42,34.24
-121.08,39.02
-121.78,37.23
-118.18,33.82
-118.21,34.04
-122.28,37.8
-117.83,33.99
-120.45,34.88
-118.36,33.94
-117.15,32.77
-117.98,33.66
-118.07,33.81
-122.48,37.68
-117.27,32.83
-116.84,32.92
-122.07,37.93
-118.25,33.94
-118.26,34.13
-116.97,32.79
-120.73,37.38
-117.47,33.93
-121.82,38.01
-121.59,37.01
-117.93,33.88
-117.04,32.74
-121.77,37.24
-118.02,33.73
-117.35,33.64
-117.51,34.0
-119.74,36.73
-118.35,33.74
-121.87,39.75
-118.12,33.88
-117.93,34.08
-118.31,34.03
-121.82,37.38
-121.47,38.63
-117.28,34.16
-122.04,37.5
-117.64,33.51
-118.19,33.98
-118.2,33.96
-118.36,33.95
-122.46,37.7
-122.08,37.9
-119.92,38.91
-118.14,33.87
-116.45,32.65
-118.14,34.69
-118.44,33.95
-122.46,37.73
-121.06,39.21
-117.3,34.18
-117.29,33.1
-119.59,34.39
-122.12,37.81
-122.42,37.73
-118.1,33.81
-118.07,33.79
-118.57,34.22
-122.89,38.38
-122.26,37.82
-116.95,33.73
-118.33,33.79
-118.21,34.12
-124.15,40.88
-119.85,36.83
-118.27,33.83
-122.76,38.52
-121.22,37.95
-122.38,37.59
-119.22,34.18
-121.94,37.75
-118.36,33.85
-117.32,34.48
-117.56,33.94
-119.88,34.42
-122.04,37.96
-122.33,40.47
-117.77,33.51
-122.01,39.74
-121.95,37.24
-122.53,39.09
-122.96,38.26
-119.18,34.18
-117.27,34.5
-121.8,37.26
-118.12,34.02
-121.06,38.88
-121.96,37.96
-118.3,33.98
-119.24,36.33
-121.1,39.15
-121.74,36.79
-119.71,36.76
-122.66,38.47
-118.53,34.37
-118.06,33.86
-121.83,37.32
-117.08,32.73
-118.2,33.99
-117.87,33.78
-121.11,38.91
-122.33,37.95
-118.16,34.19
-118.42,34.16
-119.75,36.83
-117.44,34.09
-118.11,33.8
-122.03,37.99
-122.27,37.82
-117.35,33.21
-117.76,34.13
-117.35,33.99
-122.46,37.7
-118.01,33.83
-121.92,37.3
-119.26,34.27
-121.84,37.37
-117.92,34.08
-121.0,37.68
-118.25,34.01
-119.27,34.28
-119.46,36.61
-121.44,38.5
-118.08,33.96
-121.83,38.43
-118.26,34.12
-122.27,37.45
-117.57,33.88
-119.04,34.22
-117.66,34.05
-117.1,32.69
-122.4,37.72
-118.2,34.04
-115.94,33.38
-117.91,33.85
-122.61,37.99
-122.46,37.75
-118.36,33.9
-117.31,34.13
-118.09,34.15
-118.49,34.26
-122.33,37.56
-120.44,34.97
-121.13,36.21
-118.38,34.02
-117.29,33.63
-117.99,35.16
-116.26,33.65
-118.28,33.98
-120.97,38.91
-119.57,36.7
-122.39,37.74
-121.18,37.99
-117.92,34.03
-120.2,40.26
-121.87,37.66
-119.71,34.42
-118.53,34.18
-118.53,34.44
-118.43,34.03
-117.2,32.79
-122.64,38.48
-117.4,34.07
-117.96,34.08
-121.79,37.99
-118.35,33.97
-123.2,39.15
-117.01,32.83
-116.98,32.88
-118.56,34.22
-119.69,36.79
-119.0,35.37
-120.33,37.97
-121.75,36.93
-118.31,33.87
-122.03,37.18
-117.83,33.83
-118.27,33.79
-122.56,40.75
-121.62,39.15
-121.27,38.12
-122.34,37.55
-118.38,33.88
-117.54,34.11
-118.03,33.78
-116.93,32.82
-117.72,34.0
-121.33,37.98
-117.89,33.71
-117.15,32.9
-121.31,38.01
-117.03,33.13
-119.05,35.3
-122.31,37.91
-117.99,33.98
-118.34,34.17
-117.28,34.51
-117.11,32.97
-122.18,37.76
-117.87,34.1
-122.15,37.74
-117.45,34.1
-118.31,34.01
-119.75,36.77
-118.0,34.08
-118.29,34.01
-117.25,32.73
-121.32,38.63
-122.55,38.42
-120.56,38.48
-122.06,40.02
-116.98,32.68
-119.79,36.75
-122.41,37.77
-121.92,37.72
-118.13,33.88
-118.19,33.98
-121.09,40.3
-117.75,33.54
-121.32,37.96
-118.25,33.99
-118.34,34.1
-118.31,34.26
-122.27,37.82
-118.33,33.99
-122.7,39.0
-121.37,38.56
-122.51,37.87
-118.4,34.01
-124.19,40.78
-122.07,37.31
-116.58,32.69
-117.81,34.08
-117.18,34.3
-122.4,37.6
-117.99,33.7
-121.9,37.27
-118.35,33.9
-121.49,38.5
-118.18,33.92
-122.45,37.64
-117.14,32.7
-118.49,34.19
-122.32,37.95
-117.97,33.69
-119.97,38.93
-122.26,38.13
-120.72,35.63
-118.02,34.08
-122.17,37.73
-117.06,33.02
-122.01,36.98
-121.3,38.6
-122.93,41.48
-118.02,33.82
-121.84,37.39
-122.64,38.24
-118.32,33.9
-118.27,34.06
-121.54,38.5
-121.0,37.64
-117.38,33.21
-116.97,32.78
-118.28,34.09
-121.87,37.41
-118.13,33.9
-122.23,37.8
-118.45,34.16
-117.08,33.03
-121.27,38.05
-116.8,33.52
-121.59,39.86
-117.07,33.13
-121.3,38.04
-122.12,37.44
-121.83,37.26
-118.97,35.37
-117.89,33.75
-122.28,37.85
-122.05,37.57
-118.48,34.07
-118.75,34.1
-117.13,32.72
-117.14,32.72
-118.32,33.89
-121.8,36.68
-118.54,34.26
-121.36,38.59
-117.84,33.75
-122.7,38.45
-118.04,33.98
-121.23,37.82
-121.86,36.6
-117.95,34.11
-117.12,32.75
-118.2,33.98
-122.01,38.36
-117.35,34.16
-117.09,32.68
-118.41,34.19
-116.54,33.81
-117.14,32.71
-119.39,36.54
-122.29,37.84
-118.17,34.08
-117.42,33.94
-118.3,33.85
-118.16,34.19
